X;Y;Z
599072.1888;131445.2006;1929.769181
599136.5066;131445.2006;1913.790283
599200.8243;131445.2006;1902.482781
599265.1421;131445.2006;1899.063129
599329.4598;131445.2006;1895.005322
599393.7775;131445.2006;1886.242476
599458.0953;131445.2006;1875.987747
599522.413;131445.2006;1860.811149
599586.7308;131445.2006;1841.795004
599651.0485;131445.2006;1819.627511
599715.3663;131445.2006;1809.08991
599779.684;131445.2006;1800.738023
599844.0018;131445.2006;1797.179353
599908.3195;131445.2006;1760.503744
599972.6373;131445.2006;1595.12659
600036.955;131445.2006;1523.855577
600101.2728;131445.2006;1479.341971
600165.5905;131445.2006;1452.519339
600229.9083;131445.2006;1414.070217
600294.226;131445.2006;1368.467667
600358.5438;131445.2006;1331.620125
600422.8615;131445.2006;1296.759341
600487.1793;131445.2006;1279.593881
600551.497;131445.2006;1284.977486
600615.8148;131445.2006;1290.582374
600680.1325;131445.2006;1311.62114
600744.4503;131445.2006;1339.05997
600808.768;131445.2006;1362.853237
600873.0858;131445.2006;1394.371055
600937.4035;131445.2006;1441.189394
601001.7213;131445.2006;1465.057236
601066.039;131445.2006;1483.271146
601130.3568;131445.2006;1505.517971
601194.6745;131445.2006;1529.514198
601258.9923;131445.2006;1551.245939
601323.31;131445.2006;1566.076028
601387.6278;131445.2006;1568.231265
601451.9455;131445.2006;1566.835826
601516.2632;131445.2006;1558.767246
601580.581;131445.2006;1556.061664
601644.8987;131445.2006;1545.557818
601709.2165;131445.2006;1531.888651
601773.5342;131445.2006;1515.305462
601837.852;131445.2006;1523.428375
601902.1697;131445.2006;1540.44426
601966.4875;131445.2006;1557.265554
602030.8052;131445.2006;1592.76582
602095.123;131445.2006;1667.294946
602159.4407;131445.2006;1725.047626
602223.7585;131445.2006;1791.44885
602288.0762;131445.2006;1810.437967
602352.394;131445.2006;1866.85695
602416.7117;131445.2006;1972.923343
602481.0295;131445.2006;2071.618144
602545.3472;131445.2006;2117.386656
602609.665;131445.2006;2136.87827
602673.9827;131445.2006;2156.214322
602738.3005;131445.2006;2184.82423
602802.6182;131445.2006;2204.071054
602866.936;131445.2006;2204.343565
602931.2537;131445.2006;2204.089054
602995.5715;131445.2006;2203.151728
603059.8892;131445.2006;2202.54006
603124.207;131445.2006;2203.38555
603188.5247;131445.2006;2203.029126
603252.8425;131445.2006;2197.49267
603317.1602;131445.2006;2177.410351
603381.478;131445.2006;2137.119633
603445.7957;131445.2006;2090.70648
603510.1135;131445.2006;2073.370609
603574.4312;131445.2006;2072.691228
597206.9741;131380.9164;2216.899679
597271.2918;131380.9164;2224.681689
597335.6096;131380.9164;2229.226076
597399.9273;131380.9164;2228.440296
597464.2451;131380.9164;2217.360729
597528.5628;131380.9164;2217.136114
597592.8806;131380.9164;2202.077229
597657.1983;131380.9164;2192.988327
597721.5161;131380.9164;2177.886535
597785.8338;131380.9164;2163.635337
597850.1516;131380.9164;2150.18383
597914.4693;131380.9164;2135.291713
597978.7871;131380.9164;2120.057842
598043.1048;131380.9164;2105.738072
598107.4226;131380.9164;2097.356454
598171.7403;131380.9164;2091.296413
598236.0581;131380.9164;2086.808379
598300.3758;131380.9164;2072.720023
598364.6936;131380.9164;2054.136333
598429.0113;131380.9164;2032.257603
598493.3291;131380.9164;2011.630248
598557.6468;131380.9164;2000.155021
598621.9646;131380.9164;1998.653322
598686.2823;131380.9164;1993.498941
598750.6001;131380.9164;1981.888179
598814.9178;131380.9164;1966.059484
598879.2356;131380.9164;1954.153624
598943.5533;131380.9164;1940.975153
599007.8711;131380.9164;1927.722583
599072.1888;131380.9164;1915.720216
599136.5066;131380.9164;1908.520736
599200.8243;131380.9164;1900.678617
599265.1421;131380.9164;1898.21598
599329.4598;131380.9164;1891.083146
599393.7775;131380.9164;1876.99623
599458.0953;131380.9164;1863.129362
599522.413;131380.9164;1847.280925
599586.7308;131380.9164;1828.728417
599651.0485;131380.9164;1808.211889
599715.3663;131380.9164;1799.778948
599779.684;131380.9164;1799.054954
599844.0018;131380.9164;1794.715574
599908.3195;131380.9164;1779.038883
599972.6373;131380.9164;1737.108082
600036.955;131380.9164;1643.650098
600101.2728;131380.9164;1572.590268
600165.5905;131380.9164;1537.530091
600229.9083;131380.9164;1475.504848
600294.226;131380.9164;1417.644213
600358.5438;131380.9164;1387.408523
600422.8615;131380.9164;1351.628507
600487.1793;131380.9164;1278.927342
600551.497;131380.9164;1262.373111
600615.8148;131380.9164;1269.685917
600680.1325;131380.9164;1286.401558
600744.4503;131380.9164;1301.926347
600808.768;131380.9164;1320.866013
600873.0858;131380.9164;1353.275352
600937.4035;131380.9164;1393.74819
601001.7213;131380.9164;1430.842884
601066.039;131380.9164;1452.20747
601130.3568;131380.9164;1466.448898
601194.6745;131380.9164;1489.062589
601258.9923;131380.9164;1511.320028
601323.31;131380.9164;1523.46831
601387.6278;131380.9164;1525.116399
601451.9455;131380.9164;1527.411146
601516.2632;131380.9164;1528.340561
601580.581;131380.9164;1521.496734
601644.8987;131380.9164;1514.262205
601709.2165;131380.9164;1503.666039
601773.5342;131380.9164;1498.071788
601837.852;131380.9164;1513.590654
601902.1697;131380.9164;1538.478073
601966.4875;131380.9164;1570.720781
602030.8052;131380.9164;1645.32798
602095.123;131380.9164;1711.715865
602159.4407;131380.9164;1771.816532
602223.7585;131380.9164;1831.978948
602288.0762;131380.9164;1899.016204
602352.394;131380.9164;1962.22309
602416.7117;131380.9164;2043.113933
602481.0295;131380.9164;2117.761291
602545.3472;131380.9164;2137.229405
602609.665;131380.9164;2143.482608
602673.9827;131380.9164;2164.683993
602738.3005;131380.9164;2188.903687
602802.6182;131380.9164;2204.208218
602866.936;131380.9164;2203.923354
602931.2537;131380.9164;2202.816519
602995.5715;131380.9164;2203.505973
603059.8892;131380.9164;2204.217924
603124.207;131380.9164;2202.991324
603188.5247;131380.9164;2204.639282
603252.8425;131380.9164;2204.471726
603317.1602;131380.9164;2197.752472
603381.478;131380.9164;2174.934093
603445.7957;131380.9164;2083.536181
603510.1135;131380.9164;2068.018202
603574.4312;131380.9164;2065.133222
597206.9741;131316.6322;2267.112294
597271.2918;131316.6322;2316.363285
597335.6096;131316.6322;2330.157666
597399.9273;131316.6322;2320.334184
597464.2451;131316.6322;2306.704637
597528.5628;131316.6322;2282.477578
597592.8806;131316.6322;2259.573661
597657.1983;131316.6322;2240.135524
597721.5161;131316.6322;2220.417147
597785.8338;131316.6322;2200.02168
597850.1516;131316.6322;2174.213279
597914.4693;131316.6322;2152.64131
597978.7871;131316.6322;2133.544723
598043.1048;131316.6322;2112.823688
598107.4226;131316.6322;2099.841258
598171.7403;131316.6322;2093.051021
598236.0581;131316.6322;2082.012256
598300.3758;131316.6322;2079.517486
598364.6936;131316.6322;2063.965529
598429.0113;131316.6322;2044.103922
598493.3291;131316.6322;2015.976456
598557.6468;131316.6322;1999.969517
598621.9646;131316.6322;1999.443865
598686.2823;131316.6322;1993.489602
598750.6001;131316.6322;1981.629196
598814.9178;131316.6322;1968.786599
598879.2356;131316.6322;1955.370693
598943.5533;131316.6322;1940.711067
599007.8711;131316.6322;1925.650815
599072.1888;131316.6322;1912.389912
599136.5066;131316.6322;1903.901228
599200.8243;131316.6322;1900.408286
599265.1421;131316.6322;1900
599329.4598;131316.6322;1899.999999
599393.7775;131316.6322;1872.234613
599458.0953;131316.6322;1856.489781
599522.413;131316.6322;1839.224295
599586.7308;131316.6322;1820.050371
599651.0485;131316.6322;1805.069359
599715.3663;131316.6322;1800.652421
599779.684;131316.6322;1798.463104
599844.0018;131316.6322;1777.300661
599908.3195;131316.6322;1744.163539
599972.6373;131316.6322;1731.487586
600036.955;131316.6322;1703.304189
600101.2728;131316.6322;1651.558386
600165.5905;131316.6322;1637.17185
600229.9083;131316.6322;1599.703676
600294.226;131316.6322;1551.261043
600358.5438;131316.6322;1532.671782
600422.8615;131316.6322;1470.109694
600487.1793;131316.6322;1412.241919
600551.497;131316.6322;1296.17423
600615.8148;131316.6322;1265.188135
600680.1325;131316.6322;1266.04787
600744.4503;131316.6322;1277.059001
600808.768;131316.6322;1281.085252
600873.0858;131316.6322;1308.352997
600937.4035;131316.6322;1349.84774
601001.7213;131316.6322;1391.083954
601066.039;131316.6322;1416.560295
601130.3568;131316.6322;1432.659569
601194.6745;131316.6322;1448.788795
601258.9923;131316.6322;1460.558891
601323.31;131316.6322;1470.43034
601387.6278;131316.6322;1469.329342
601451.9455;131316.6322;1486.832851
601516.2632;131316.6322;1498.616273
601580.581;131316.6322;1498.677875
601644.8987;131316.6322;1498.353088
601709.2165;131316.6322;1498.116344
601773.5342;131316.6322;1510.959409
601837.852;131316.6322;1525.353528
601902.1697;131316.6322;1563.224637
601966.4875;131316.6322;1630.783892
602030.8052;131316.6322;1710.753706
602095.123;131316.6322;1750.608479
602159.4407;131316.6322;1795.368375
602223.7585;131316.6322;1852.415259
602288.0762;131316.6322;1922.930817
602352.394;131316.6322;2012.67308
602416.7117;131316.6322;2096.210148
602481.0295;131316.6322;2126.874801
602545.3472;131316.6322;2138.736905
602609.665;131316.6322;2146.465153
602673.9827;131316.6322;2167.069606
602738.3005;131316.6322;2187.815502
602802.6182;131316.6322;2200.5348
602866.936;131316.6322;2202.305357
602931.2537;131316.6322;2199.642692
602995.5715;131316.6322;2200.50235
603059.8892;131316.6322;2201.047964
603124.207;131316.6322;2202.027098
603188.5247;131316.6322;2204.17707
603252.8425;131316.6322;2205.723218
603317.1602;131316.6322;2210.260351
603381.478;131316.6322;2209.214009
603445.7957;131316.6322;2105.529794
603510.1135;131316.6322;2076.013795
603574.4312;131316.6322;2064.558029
597206.9741;131252.3481;2423.407412
597271.2918;131252.3481;2439.465585
597335.6096;131252.3481;2419.813662
597399.9273;131252.3481;2399.538654
597464.2451;131252.3481;2372.742103
597528.5628;131252.3481;2344.664633
597592.8806;131252.3481;2307.742121
597657.1983;131252.3481;2284.011673
597721.5161;131252.3481;2259.770619
597785.8338;131252.3481;2232.077267
597850.1516;131252.3481;2204.261846
597914.4693;131252.3481;2177.070849
597978.7871;131252.3481;2155.042414
598043.1048;131252.3481;2137.094934
598107.4226;131252.3481;2121.151438
598171.7403;131252.3481;2107.250309
598236.0581;131252.3481;2091.942412
598300.3758;131252.3481;2076.285034
598364.6936;131252.3481;2063.789221
598429.0113;131252.3481;2059.741014
598493.3291;131252.3481;2034.475811
598557.6468;131252.3481;2008.63654
598621.9646;131252.3481;1995.463122
598686.2823;131252.3481;1984.746755
598750.6001;131252.3481;1986.599607
598814.9178;131252.3481;1971.272075
598879.2356;131252.3481;1957.671366
598943.5533;131252.3481;1941.55507
599007.8711;131252.3481;1924.575581
599072.1888;131252.3481;1908.567577
599136.5066;131252.3481;1900.44213
599200.8243;131252.3481;1899.979684
599265.1421;131252.3481;1899.999998
599329.4598;131252.3481;1891.020156
599393.7775;131252.3481;1871.286089
599458.0953;131252.3481;1854.993894
599522.413;131252.3481;1833.492426
599586.7308;131252.3481;1813.069803
599651.0485;131252.3481;1800.93312
599715.3663;131252.3481;1798.217118
599779.684;131252.3481;1790.760559
599844.0018;131252.3481;1773.005785
599908.3195;131252.3481;1745.324386
599972.6373;131252.3481;1728.244982
600036.955;131252.3481;1700.270219
600101.2728;131252.3481;1678.55156
600165.5905;131252.3481;1656.314082
600229.9083;131252.3481;1625.528497
600294.226;131252.3481;1588.286149
600358.5438;131252.3481;1563.504332
600422.8615;131252.3481;1518.676668
600487.1793;131252.3481;1476.504603
600551.497;131252.3481;1414.659626
600615.8148;131252.3481;1298.62408
600680.1325;131252.3481;1264.298419
600744.4503;131252.3481;1243.89651
600808.768;131252.3481;1252.285604
600873.0858;131252.3481;1271.644357
600937.4035;131252.3481;1309.196554
601001.7213;131252.3481;1342.914413
601066.039;131252.3481;1364.659236
601130.3568;131252.3481;1385.913906
601194.6745;131252.3481;1399.860226
601258.9923;131252.3481;1415.763577
601323.31;131252.3481;1419.136481
601387.6278;131252.3481;1407.068994
601451.9455;131252.3481;1448.010582
601516.2632;131252.3481;1490.368263
601580.581;131252.3481;1495.356523
601644.8987;131252.3481;1501.77922
601709.2165;131252.3481;1516.583985
601773.5342;131252.3481;1533.150045
601837.852;131252.3481;1551.757342
601902.1697;131252.3481;1603.503229
601966.4875;131252.3481;1684.435392
602030.8052;131252.3481;1745.508276
602095.123;131252.3481;1788.160893
602159.4407;131252.3481;1844.978975
602223.7585;131252.3481;1944.327386
602288.0762;131252.3481;2015.628163
602352.394;131252.3481;2056.270071
602416.7117;131252.3481;2086.543053
602481.0295;131252.3481;2110.501098
602545.3472;131252.3481;2125.68138
602609.665;131252.3481;2137.267508
602673.9827;131252.3481;2154.98977
602738.3005;131252.3481;2173.865231
602802.6182;131252.3481;2186.596502
602866.936;131252.3481;2191.336015
602931.2537;131252.3481;2191.920725
602995.5715;131252.3481;2193.520433
603059.8892;131252.3481;2196.660343
603124.207;131252.3481;2198.180032
603188.5247;131252.3481;2198.406394
603252.8425;131252.3481;2199.320932
603317.1602;131252.3481;2200.465723
603381.478;131252.3481;2203.896387
603445.7957;131252.3481;2150.701449
603510.1135;131252.3481;2090.968712
603574.4312;131252.3481;2064.682001
597206.9741;131188.0639;2463.105837
597271.2918;131188.0639;2496.927152
597335.6096;131188.0639;2486.149675
597399.9273;131188.0639;2456.866983
597464.2451;131188.0639;2423.584384
597528.5628;131188.0639;2404.695321
597592.8806;131188.0639;2365.903552
597657.1983;131188.0639;2343.334203
597721.5161;131188.0639;2300.897577
597785.8338;131188.0639;2270.504609
597850.1516;131188.0639;2240.23745
597914.4693;131188.0639;2210.11254
597978.7871;131188.0639;2178.930229
598043.1048;131188.0639;2168.970686
598107.4226;131188.0639;2152.680833
598171.7403;131188.0639;2136.284066
598236.0581;131188.0639;2123.378565
598300.3758;131188.0639;2100.002957
598364.6936;131188.0639;2086.105256
598429.0113;131188.0639;2077.518919
598493.3291;131188.0639;2067.699849
598557.6468;131188.0639;2041.455543
598621.9646;131188.0639;2014.432878
598686.2823;131188.0639;1991.387195
598750.6001;131188.0639;1978.268002
598814.9178;131188.0639;1977.345451
598879.2356;131188.0639;1962.915752
598943.5533;131188.0639;1945.77531
599007.8711;131188.0639;1927.654994
599072.1888;131188.0639;1909.629372
599136.5066;131188.0639;1901.054877
599200.8243;131188.0639;1899.981085
599265.1421;131188.0639;1896.876564
599329.4598;131188.0639;1891.293888
599393.7775;131188.0639;1875.489483
599458.0953;131188.0639;1854.575108
599522.413;131188.0639;1831.116431
599586.7308;131188.0639;1807.038277
599651.0485;131188.0639;1797.053492
599715.3663;131188.0639;1795.674101
599779.684;131188.0639;1788.258476
599844.0018;131188.0639;1770.979972
599908.3195;131188.0639;1746.804787
599972.6373;131188.0639;1727.733041
600036.955;131188.0639;1702.598968
600101.2728;131188.0639;1681.158446
600165.5905;131188.0639;1646.328579
600229.9083;131188.0639;1630.200292
600294.226;131188.0639;1597.789702
600358.5438;131188.0639;1561.300682
600422.8615;131188.0639;1524.693559
600487.1793;131188.0639;1479.039917
600551.497;131188.0639;1431.458716
600615.8148;131188.0639;1354.383788
600680.1325;131188.0639;1275.148516
600744.4503;131188.0639;1209.901399
600808.768;131188.0639;1223.23074
600873.0858;131188.0639;1237.258162
600937.4035;131188.0639;1260.885985
601001.7213;131188.0639;1290.128851
601066.039;131188.0639;1316.216195
601130.3568;131188.0639;1336.721326
601194.6745;131188.0639;1375.616409
601258.9923;131188.0639;1388.09773
601323.31;131188.0639;1395.205819
601387.6278;131188.0639;1394.944657
601451.9455;131188.0639;1476.390492
601516.2632;131188.0639;1521.303264
601580.581;131188.0639;1522.077037
601644.8987;131188.0639;1533.61361
601709.2165;131188.0639;1553.804967
601773.5342;131188.0639;1582.722766
601837.852;131188.0639;1631.327814
601902.1697;131188.0639;1693.818537
601966.4875;131188.0639;1727.211163
602030.8052;131188.0639;1793.946507
602095.123;131188.0639;1883.549873
602159.4407;131188.0639;1944.437717
602223.7585;131188.0639;2017.713116
602288.0762;131188.0639;2062.654431
602352.394;131188.0639;2084.511555
602416.7117;131188.0639;2099.573425
602481.0295;131188.0639;2117.396081
602545.3472;131188.0639;2125.575742
602609.665;131188.0639;2133.33517
602673.9827;131188.0639;2147.177119
602738.3005;131188.0639;2160.944302
602802.6182;131188.0639;2171.127815
602866.936;131188.0639;2177.030227
602931.2537;131188.0639;2179.489085
602995.5715;131188.0639;2182.351527
603059.8892;131188.0639;2184.367631
603124.207;131188.0639;2188.038219
603188.5247;131188.0639;2190.824278
603252.8425;131188.0639;2194.029064
603317.1602;131188.0639;2197.897334
603381.478;131188.0639;2200.371463
603445.7957;131188.0639;2169.843494
603510.1135;131188.0639;2104.64631
603574.4312;131188.0639;2077.999525
597206.9741;131123.7797;2499.976087
597271.2918;131123.7797;2498.577095
597335.6096;131123.7797;2498.692553
597399.9273;131123.7797;2481.876619
597464.2451;131123.7797;2435.248471
597528.5628;131123.7797;2415.804019
597592.8806;131123.7797;2407.859498
597657.1983;131123.7797;2396.13775
597721.5161;131123.7797;2357.794668
597785.8338;131123.7797;2308.806272
597850.1516;131123.7797;2282.0818
597914.4693;131123.7797;2259.370232
597978.7871;131123.7797;2233.673915
598043.1048;131123.7797;2210.681595
598107.4226;131123.7797;2192.216114
598171.7403;131123.7797;2177.847938
598236.0581;131123.7797;2165.457159
598300.3758;131123.7797;2151.771521
598364.6936;131123.7797;2137.255011
598429.0113;131123.7797;2124.170105
598493.3291;131123.7797;2104.553478
598557.6468;131123.7797;2075.964604
598621.9646;131123.7797;2045.166802
598686.2823;131123.7797;2013.897891
598750.6001;131123.7797;1988.70955
598814.9178;131123.7797;1984.287885
598879.2356;131123.7797;1968.829488
598943.5533;131123.7797;1952.193568
599007.8711;131123.7797;1934.641165
599072.1888;131123.7797;1918.741061
599136.5066;131123.7797;1908.808985
599200.8243;131123.7797;1903.286956
599265.1421;131123.7797;1900.492034
599329.4598;131123.7797;1896.021248
599393.7775;131123.7797;1883.701227
599458.0953;131123.7797;1863.292038
599522.413;131123.7797;1841.083959
599586.7308;131123.7797;1816.649307
599651.0485;131123.7797;1802.144308
599715.3663;131123.7797;1797.885456
599779.684;131123.7797;1790.600558
599844.0018;131123.7797;1774.221648
599908.3195;131123.7797;1749.49898
599972.6373;131123.7797;1723.437902
600036.955;131123.7797;1702.584746
600101.2728;131123.7797;1682.895352
600165.5905;131123.7797;1651.121375
600229.9083;131123.7797;1627.368156
600294.226;131123.7797;1598.883801
600358.5438;131123.7797;1556.372584
600422.8615;131123.7797;1512.570375
600487.1793;131123.7797;1466.622601
600551.497;131123.7797;1419.192994
600615.8148;131123.7797;1368.66642
600680.1325;131123.7797;1316.988623
600744.4503;131123.7797;1196.044017
600808.768;131123.7797;1202.612519
600873.0858;131123.7797;1206.296074
600937.4035;131123.7797;1209.68867
601001.7213;131123.7797;1254.65412
601066.039;131123.7797;1291.383454
601130.3568;131123.7797;1315.99517
601194.6745;131123.7797;1360.708339
601258.9923;131123.7797;1382.790673
601323.31;131123.7797;1411.777151
601387.6278;131123.7797;1454.761353
601451.9455;131123.7797;1512.054206
601516.2632;131123.7797;1555.221273
601580.581;131123.7797;1571.654254
601644.8987;131123.7797;1592.489122
601709.2165;131123.7797;1625.921054
601773.5342;131123.7797;1674.724681
601837.852;131123.7797;1730.919692
601902.1697;131123.7797;1783.437993
601966.4875;131123.7797;1800.096009
602030.8052;131123.7797;1849.997944
602095.123;131123.7797;1905.580398
602159.4407;131123.7797;2008.973187
602223.7585;131123.7797;2043.728671
602288.0762;131123.7797;2081.505603
602352.394;131123.7797;2107.471122
602416.7117;131123.7797;2113.482692
602481.0295;131123.7797;2119.994326
602545.3472;131123.7797;2125.600038
602609.665;131123.7797;2128.060221
602673.9827;131123.7797;2138.888321
602738.3005;131123.7797;2148.672936
602802.6182;131123.7797;2156.070231
602866.936;131123.7797;2166.855067
602931.2537;131123.7797;2171.391977
602995.5715;131123.7797;2166.646607
603059.8892;131123.7797;2168.124967
603124.207;131123.7797;2170.325084
603188.5247;131123.7797;2176.187728
603252.8425;131123.7797;2182.72103
603317.1602;131123.7797;2190.900556
603381.478;131123.7797;2201.324979
603445.7957;131123.7797;2202.40548
603510.1135;131123.7797;2119.655478
603574.4312;131123.7797;2087.336183
597206.9741;131059.4956;2468.271644
597271.2918;131059.4956;2458.067468
597335.6096;131059.4956;2441.348645
597399.9273;131059.4956;2421.980235
597464.2451;131059.4956;2402.205254
597528.5628;131059.4956;2392.716077
597592.8806;131059.4956;2391.566932
597657.1983;131059.4956;2394.531519
597721.5161;131059.4956;2380.649211
597785.8338;131059.4956;2334.213177
597850.1516;131059.4956;2310.099456
597914.4693;131059.4956;2300.785406
597978.7871;131059.4956;2287.334114
598043.1048;131059.4956;2251.711232
598107.4226;131059.4956;2223.924447
598171.7403;131059.4956;2209.189542
598236.0581;131059.4956;2205.031374
598300.3758;131059.4956;2201.582955
598364.6936;131059.4956;2191.600856
598429.0113;131059.4956;2179.461639
598493.3291;131059.4956;2156.576691
598557.6468;131059.4956;2118.107842
598621.9646;131059.4956;2081.363436
598686.2823;131059.4956;2042.751576
598750.6001;131059.4956;2007.372961
598814.9178;131059.4956;1986.441333
598879.2356;131059.4956;1976.807284
598943.5533;131059.4956;1959.656061
599007.8711;131059.4956;1944.081379
599072.1888;131059.4956;1928.975575
599136.5066;131059.4956;1917.217965
599200.8243;131059.4956;1908.480881
599265.1421;131059.4956;1903.879128
599329.4598;131059.4956;1900.440207
599393.7775;131059.4956;1897.282062
599458.0953;131059.4956;1877.659113
599522.413;131059.4956;1854.053012
599586.7308;131059.4956;1830.623357
599651.0485;131059.4956;1812.452525
599715.3663;131059.4956;1801.170874
599779.684;131059.4956;1798.675305
599844.0018;131059.4956;1779.860992
599908.3195;131059.4956;1751.579499
599972.6373;131059.4956;1723.326094
600036.955;131059.4956;1702.533103
600101.2728;131059.4956;1679.213011
600165.5905;131059.4956;1649.116892
600229.9083;131059.4956;1627.777786
600294.226;131059.4956;1596.554882
600358.5438;131059.4956;1546.098477
600422.8615;131059.4956;1494.90647
600487.1793;131059.4956;1452.039927
600551.497;131059.4956;1397.113058
600615.8148;131059.4956;1348.618926
600680.1325;131059.4956;1289.388419
600744.4503;131059.4956;1209.900281
600808.768;131059.4956;1191.752848
600873.0858;131059.4956;1193.80878
600937.4035;131059.4956;1212.569885
601001.7213;131059.4956;1263.618211
601066.039;131059.4956;1314.622729
601130.3568;131059.4956;1359.319982
601194.6745;131059.4956;1382.762637
601258.9923;131059.4956;1418.614091
601323.31;131059.4956;1494.034907
601387.6278;131059.4956;1529.361763
601451.9455;131059.4956;1563.12011
601516.2632;131059.4956;1601.966224
601580.581;131059.4956;1642.48432
601644.8987;131059.4956;1696.152405
601709.2165;131059.4956;1736.907808
601773.5342;131059.4956;1766.674948
601837.852;131059.4956;1795.204929
601902.1697;131059.4956;1845.484875
601966.4875;131059.4956;1885.721666
602030.8052;131059.4956;1922.976956
602095.123;131059.4956;1996.186818
602159.4407;131059.4956;2037.714171
602223.7585;131059.4956;2071.172135
602288.0762;131059.4956;2099.931385
602352.394;131059.4956;2114.059565
602416.7117;131059.4956;2120.272179
602481.0295;131059.4956;2119.349162
602545.3472;131059.4956;2116.169894
602609.665;131059.4956;2121.697207
602673.9827;131059.4956;2129.57967
602738.3005;131059.4956;2136.614564
602802.6182;131059.4956;2150.510729
602866.936;131059.4956;2154.000363
602931.2537;131059.4956;2157.870282
602995.5715;131059.4956;2150.235323
603059.8892;131059.4956;2150.909756
603124.207;131059.4956;2152.911328
603188.5247;131059.4956;2157.890732
603252.8425;131059.4956;2164.579065
603317.1602;131059.4956;2170.473014
603381.478;131059.4956;2176.08496
603445.7957;131059.4956;2165.039441
603510.1135;131059.4956;2117.745118
603574.4312;131059.4956;2099.291292
597206.9741;130995.2114;2430.645778
597271.2918;130995.2114;2408.112042
597335.6096;130995.2114;2383.631125
597399.9273;130995.2114;2370.899259
597464.2451;130995.2114;2363.306868
597528.5628;130995.2114;2357.075374
597592.8806;130995.2114;2353.543331
597657.1983;130995.2114;2350.784608
597721.5161;130995.2114;2338.279725
597785.8338;130995.2114;2319.291902
597850.1516;130995.2114;2305.087397
597914.4693;130995.2114;2299.760065
597978.7871;130995.2114;2295.555014
598043.1048;130995.2114;2263.342954
598107.4226;130995.2114;2233.160211
598171.7403;130995.2114;2219.787629
598236.0581;130995.2114;2214.939935
598300.3758;130995.2114;2212.539902
598364.6936;130995.2114;2209.012621
598429.0113;130995.2114;2203.461819
598493.3291;130995.2114;2191.138721
598557.6468;130995.2114;2141.602721
598621.9646;130995.2114;2101.521338
598686.2823;130995.2114;2061.652893
598750.6001;130995.2114;2020.986399
598814.9178;130995.2114;1994.082485
598879.2356;130995.2114;1983.655274
598943.5533;130995.2114;1967.983665
599007.8711;130995.2114;1951.684959
599072.1888;130995.2114;1938.313194
599136.5066;130995.2114;1925.275241
599200.8243;130995.2114;1910.859209
599265.1421;130995.2114;1903.066742
599329.4598;130995.2114;1900.000001
599393.7775;130995.2114;1899.465765
599458.0953;130995.2114;1890.093534
599522.413;130995.2114;1866.439078
599586.7308;130995.2114;1842.343877
599651.0485;130995.2114;1821.005897
599715.3663;130995.2114;1807.766025
599779.684;130995.2114;1800.455595
599844.0018;130995.2114;1782.652344
599908.3195;130995.2114;1751.763928
599972.6373;130995.2114;1721.705328
600036.955;130995.2114;1699.715413
600101.2728;130995.2114;1672.779821
600165.5905;130995.2114;1651.077481
600229.9083;130995.2114;1629.911831
600294.226;130995.2114;1601.731363
600358.5438;130995.2114;1549.752969
600422.8615;130995.2114;1500.058125
600487.1793;130995.2114;1443.457725
600551.497;130995.2114;1381.987165
600615.8148;130995.2114;1331.69851
600680.1325;130995.2114;1289.235087
600744.4503;130995.2114;1213.164927
600808.768;130995.2114;1184.215076
600873.0858;130995.2114;1193.349624
600937.4035;130995.2114;1246.257095
601001.7213;130995.2114;1301.923344
601066.039;130995.2114;1357.771464
601130.3568;130995.2114;1409.329293
601194.6745;130995.2114;1418.984507
601258.9923;130995.2114;1455.999825
601323.31;130995.2114;1496.529261
601387.6278;130995.2114;1544.151598
601451.9455;130995.2114;1601.880975
601516.2632;130995.2114;1652.012937
601580.581;130995.2114;1711.042042
601644.8987;130995.2114;1759.748934
601709.2165;130995.2114;1800.801777
601773.5342;130995.2114;1849.411302
601837.852;130995.2114;1898.826696
601902.1697;130995.2114;1933.440994
601966.4875;130995.2114;1971.519072
602030.8052;130995.2114;2007.629207
602095.123;130995.2114;2041.071893
602159.4407;130995.2114;2063.774029
602223.7585;130995.2114;2091.171804
602288.0762;130995.2114;2111.393014
602352.394;130995.2114;2114.542129
602416.7117;130995.2114;2100
602481.0295;130995.2114;2109.473355
602545.3472;130995.2114;2113.259689
602609.665;130995.2114;2115.514684
602673.9827;130995.2114;2121.253435
602738.3005;130995.2114;2125.7719
602802.6182;130995.2114;2139.694221
602866.936;130995.2114;2140.962894
602931.2537;130995.2114;2139.776015
602995.5715;130995.2114;2133.114772
603059.8892;130995.2114;2132.645709
603124.207;130995.2114;2134.609018
603188.5247;130995.2114;2136.25454
603252.8425;130995.2114;2141.017523
603317.1602;130995.2114;2143.975635
603381.478;130995.2114;2142.991178
603445.7957;130995.2114;2118.874825
603510.1135;130995.2114;2092.200393
603574.4312;130995.2114;2088.861677
597206.9741;130930.9272;2401.315648
597271.2918;130930.9272;2376.863338
597335.6096;130930.9272;2351.707103
597399.9273;130930.9272;2336.237413
597464.2451;130930.9272;2325.074713
597528.5628;130930.9272;2318.352704
597592.8806;130930.9272;2312.733533
597657.1983;130930.9272;2304.063496
597721.5161;130930.9272;2296.890264
597785.8338;130930.9272;2291.963541
597850.1516;130930.9272;2284.433114
597914.4693;130930.9272;2275.768481
597978.7871;130930.9272;2263.91668
